3.74540120e-01 9.10770178e-01
9.50714290e-01 7.53961921e-01
7.31993914e-01 8.04906785e-01
5.98658502e-01 1.80065557e-02
1.56018645e-01 9.62810338e-01
1.55994520e-01 7.26670980e-01
5.80836125e-02 3.04751098e-01
8.66176128e-01 8.29394639e-01
6.01114988e-01 2.81521201e-01
7.08072603e-01 8.72753859e-01
2.05844939e-02 1.12580389e-01
9.69909847e-01 7.03685999e-01
8.32442641e-01 5.40698469e-01
2.12339118e-01 9.65344682e-02
1.81824967e-01 2.41893828e-01
1.83404505e-01 1.24040367e-02
3.04242253e-01 4.68767971e-01
5.24756432e-01 3.01265270e-01
4.31945026e-01 5.98357499e-01
2.91229129e-01 2.97237813e-01
6.11852884e-01 2.99919099e-01
1.39493868e-01 7.43193209e-01
2.92144656e-01 4.81428355e-02
3.66361856e-01 9.02894974e-01
4.56069976e-01 8.52263868e-01
7.85175979e-01 6.67804658e-01
1.99673787e-01 5.93221545e-01
5.14234424e-01 8.92302513e-01
5.92414558e-01 1.85330182e-01
4.64504138e-02 7.89691657e-02
6.07544839e-01 2.39510164e-01
1.70524120e-01 7.94578254e-01
6.50515929e-02 3.46702673e-02
9.48885560e-01 5.82806826e-01
9.65632021e-01 9.95437503e-01
8.08397353e-01 8.55696082e-01
3.04613769e-01 5.21445692e-01
9.76721123e-02 6.36409074e-02
6.84233010e-01 8.31373513e-01
4.40152496e-01 5.98978519e-01
1.22038238e-01 1.14932999e-01
4.95176911e-01 9.38572884e-02
3.43885198e-02 9.09626842e-01
9.09320414e-01 6.69200242e-01
2.58779973e-01 8.29286814e-01
6.62522256e-01 8.78978908e-01
3.11711073e-01 5.71772337e-01
5.20068049e-01 5.17446339e-01
5.46710253e-01 4.30427402e-01
1.84854463e-01 3.16946596e-01
9.69584644e-01 4.34595972e-01
7.75132835e-01 7.73879647e-01
9.39498961e-01 6.01923406e-01
8.94827366e-01 8.92523289e-01
5.97899973e-01 4.43380028e-01
9.21874225e-01 6.07089579e-01
8.84925053e-02 6.31307542e-01
1.95982859e-01 5.91697156e-01
4.52272892e-02 7.02633798e-01
3.25330317e-01 2.37433463e-01
3.88677299e-01 5.12363791e-01
2.71349043e-01 1.04224801e-01
8.28737497e-01 3.84511322e-01
3.56753320e-01 4.87667054e-01
2.80934513e-01 6.52224243e-01
5.42696059e-01 9.50531065e-01
1.40924230e-01 6.00651085e-01
8.02196980e-01 7.43593931e-01
7.45506436e-02 5.06266057e-01
9.86886919e-01 6.34104013e-01
7.72244751e-01 7.09322169e-02
1.98715687e-01 2.54391581e-01
5.52211702e-03 3.61853093e-01
8.15461457e-01 4.72493351e-01
7.06857324e-01 4.56487462e-02
7.29007185e-01 1.40024096e-01
7.71270335e-01 2.76814312e-01
7.40446523e-02 9.71532702e-01
3.58465731e-01 3.31347018e-01
1.15869060e-01 4.82041061e-01
8.63103449e-01 1.96097717e-01
6.23298109e-01 6.10780060e-01
3.30898017e-01 2.80683219e-01
6.35583475e-02 2.06992581e-01
3.10982317e-01 5.16572654e-01
3.25183332e-01 5.50579932e-03
7.29606152e-01 7.66403275e-03
6.37557447e-01 2.19068810e-01
8.87212753e-01 3.67213637e-02
4.72214937e-01 1.08025752e-01
1.19594246e-01 3.38860661e-01
7.13244796e-01 8.02585661e-01
7.60785043e-01 5.72048664e-01
5.61277211e-01 5.12667716e-01
7.70967185e-01 2.93488830e-01
4.93795604e-01 9.31753695e-01
5.22732854e-01 3.97015035e-01
4.27541018e-01 8.70927647e-02
2.54191272e-02 6.17066503e-01
1.07891425e-01 1.13838397e-01
3.14291865e-02 3.45223129e-01
6.36410415e-01 5.07411957e-01
3.14355969e-01 8.74222517e-01
5.08570671e-01 4.93546575e-01
9.07566488e-01 7.02258766e-01
