3.74539196e-01 9.10767913e-01
9.50711906e-01 7.53960013e-01
7.31992066e-01 8.04904759e-01
5.98657012e-01 1.80065110e-02
1.56018257e-01 9.62807953e-01
1.55994132e-01 7.26669133e-01
5.80834672e-02 3.04750323e-01
8.66173983e-01 8.29392552e-01
6.01113498e-01 2.81520486e-01
7.08070815e-01 8.72751653e-01
2.05844417e-02 1.12580106e-01
9.69907403e-01 7.03684211e-01
8.32440555e-01 5.40697098e-01
2.12338582e-01 9.65342298e-02
1.81824505e-01 2.41893217e-01
1.83404043e-01 1.24040060e-02
3.04241478e-01 4.68766809e-01
5.24755120e-01 3.01264524e-01
4.31943953e-01 5.98356009e-01
2.91228414e-01 2.97237068e-01
6.11851335e-01 2.99918354e-01
1.39493525e-01 7.43191361e-01
2.92143911e-01 4.81427163e-02
3.66360933e-01 9.02892709e-01
4.56068844e-01 8.52261722e-01
7.85174012e-01 6.67802989e-01
1.99673280e-01 5.93220055e-01
5.14233112e-01 8.92300308e-01
5.92413068e-01 1.85329720e-01
4.64502983e-02 7.89689645e-02
6.07543290e-01 2.39509568e-01
1.70523688e-01 7.94576287e-01
6.50514290e-02 3.46701816e-02
9.48883176e-01 5.82805395e-01
9.65629578e-01 9.95434999e-01
8.08395326e-01 8.55693936e-01
3.04612994e-01 5.21444380e-01
9.76718664e-02 6.36407509e-02
6.84231281e-01 8.31371427e-01
4.40151393e-01 5.98977029e-01
1.22037932e-01 1.14932708e-01
4.95175660e-01 9.38570499e-02
3.43884341e-02 9.09624577e-01
9.09318149e-01 6.69198573e-01
2.58779317e-01 8.29284728e-01
6.62520587e-01 8.78976703e-01
3.11710298e-01 5.71770906e-01
5.20066738e-01 5.17445028e-01
5.46708882e-01 4.30426329e-01
1.84854001e-01 3.16945791e-01
9.69582200e-01 4.34594870e-01
7.75130868e-01 7.73877680e-01
9.39496636e-01 6.01921916e-01
8.94825101e-01 8.92521083e-01
5.97898483e-01 4.43378925e-01
9.21871901e-01 6.07088089e-01
8.84922817e-02 6.31305933e-01
1.95982367e-01 5.91695666e-01
4.52271774e-02 7.02632010e-01
3.25329512e-01 2.37432867e-01
3.88676316e-01 5.12362480e-01
2.71348357e-01 1.04224540e-01
8.28735411e-01 3.84510368e-01
3.56752425e-01 4.87665832e-01
2.80933797e-01 6.52222633e-01
5.42694688e-01 9.50528681e-01
1.40923873e-01 6.00649595e-01
8.02194953e-01 7.43592083e-01
7.45504573e-02 5.06264806e-01
9.86884475e-01 6.34102404e-01
7.72242844e-01 7.09320381e-02
1.98715195e-01 2.54390955e-01
5.52210305e-03 3.61852199e-01
8.15459430e-01 4.72492158e-01
7.06855536e-01 4.56486307e-02
7.29005337e-01 1.40023738e-01
7.71268427e-01 2.76813626e-01
7.40444660e-02 9.71530259e-01
3.58464837e-01 3.31346184e-01
1.15868770e-01 4.82039869e-01
8.63101304e-01 1.96097225e-01
6.23296559e-01 6.10778511e-01
3.30897182e-01 2.80682504e-01
6.35581911e-02 2.06992060e-01
3.10981542e-01 5.16571343e-01
3.25182527e-01 5.50578535e-03
7.29604304e-01 7.66401365e-03
6.37555838e-01 2.19068259e-01
8.87210548e-01 3.67212705e-02
4.72213745e-01 1.08025484e-01
1.19593948e-01 3.38859826e-01
7.13243008e-01 8.02583635e-01
7.60783136e-01 5.72047234e-01
5.61275780e-01 5.12666404e-01
7.70965278e-01 2.93488085e-01
4.93794382e-01 9.31751370e-01
5.22731543e-01 3.97014052e-01
4.27539945e-01 8.70925486e-02
2.54190639e-02 6.17064953e-01
1.07891157e-01 1.13838114e-01
3.14291082e-02 3.45222265e-01
6.36408806e-01 5.07410705e-01
3.14355195e-01 8.74220312e-01
5.08569419e-01 4.93545353e-01
9.07564223e-01 7.02257037e-01
2.49291599e-01 9.92814362e-01
4.10381913e-01 1.31488785e-01
7.55549252e-01 2.74730831e-01
2.28797600e-01 3.94575089e-01
7.69797191e-02 4.21827137e-01
2.89750725e-01 4.11020041e-01
1.61220878e-01 9.07608747e-01
9.29695308e-01 7.14030862e-01
8.08118343e-01 6.07903659e-01
6.33402169e-01 3.09371948e-01
8.71458411e-01 8.23788285e-01
8.03670049e-01 9.55058098e-01
1.86569601e-01 8.21196258e-01
8.92556787e-01 1.56510121e-03
5.39340854e-01 6.36399746e-01
8.07438135e-01 5.11352532e-02
8.96089017e-01 2.57606566e-01
3.18002671e-01 5.95245510e-02
1.10051647e-01 6.03793979e-01
2.27934599e-01 6.86588168e-01
4.27106708e-01 1.14487357e-01
8.18012714e-01 3.83837938e-01
8.60728443e-01 4.56235379e-01
6.95211347e-03 3.69052112e-01
5.10746062e-01 1.21024698e-01
4.17409956e-01 4.18946743e-01
2.22107261e-01 7.51176119e-01
1.19865067e-01 7.10074827e-02
3.37614328e-01 8.01798105e-02
9.42907333e-01 3.54770392e-01
3.23202133e-01 9.41723347e-01
5.18789291e-01 6.68570995e-01
7.03017175e-01 6.78668201e-01
3.63628685e-01 3.61919105e-01
9.71779644e-01 5.93659282e-01
9.62444901e-01 1.01311589e-02
2.51781672e-01 6.36094451e-01
4.97247249e-01 9.13284659e-01
3.00877571e-01 6.12571895e-01
2.84839779e-01 8.73696387e-01
3.68868560e-02 7.23971248e-01
6.09562755e-01 1.20558113e-01
5.02677798e-01 9.02451038e-01
5.14786206e-02 6.64436817e-02
2.78645784e-01 5.33966184e-01
9.08263624e-01 1.42136768e-01
2.39561290e-01 1.17065823e-02
1.44894511e-01 4.22033221e-01
4.89451528e-01 2.95039952e-01
9.85648036e-01 4.85999286e-01
2.42054656e-01 5.77198446e-01
6.72133863e-01 4.37389649e-02
7.61617720e-01 1.23002991e-01
2.37636954e-01 5.58641016e-01
7.28214502e-01 3.43166500e-01
3.67782205e-01 7.29171634e-01
6.32304192e-01 6.52290046e-01
6.33528113e-01 8.45602214e-01
5.35773337e-01 6.92491114e-01
9.02895480e-02 4.29930001e-01
8.35300386e-01 6.72964931e-01
3.20779264e-01 2.75380492e-01
1.86518043e-01 3.06312710e-01
4.07750420e-02 7.88983166e-01
5.90891480e-01 4.46418405e-01
6.77562714e-01 7.98378289e-01
1.65877882e-02 8.22420299e-01
5.12091756e-01 8.57560217e-01
2.26495206e-01 9.16632950e-01
6.45171165e-01 4.30984139e-01
1.74365997e-01 3.18866014e-01
6.90936029e-01 5.82197309e-01
3.86734396e-01 3.71171504e-01
9.36727643e-01 6.01072669e-01
1.37520596e-01 7.05584049e-01
3.41065496e-01 6.88403308e-01
1.13473237e-01 3.74551952e-01
9.24691319e-01 1.66859791e-01
8.77337158e-01 4.30528253e-01
2.57940978e-01 1.42593786e-01
6.59982383e-01 8.90094817e-01
8.17220151e-01 3.45876604e-01
5.55199444e-01 1.54459357e-01
5.29649258e-01 2.54476964e-02
2.41851673e-01 6.45820796e-01
9.31025371e-02 6.36900723e-01
8.97213519e-01 3.40603292e-01
9.00415778e-01 7.17117116e-02
6.33099854e-01 4.09627885e-01
3.39028955e-01 3.11216712e-01
3.49208713e-01 6.77118957e-01
7.25953877e-01 6.05777740e-01
8.97108018e-01 3.64592791e-01
8.87084246e-01 2.17892006e-01
7.79873550e-01 9.88033533e-01
6.42030060e-01 4.54000503e-01
8.41397569e-02 6.88272536e-01
1.61628306e-01 1.40552610e-01
8.98551941e-01 4.85588491e-01
6.06427550e-01 2.75366511e-02
9.19702835e-03 5.05453885e-01
1.01471290e-01 9.64015007e-01
6.63500071e-01 3.84205759e-01
5.06157149e-03 3.89959142e-02
1.60807654e-01 3.09557132e-02
5.48732400e-01 3.87985766e-01
6.91893458e-01 1.60024539e-01
6.51959658e-01 2.33520381e-02
2.24268749e-01 7.56211698e-01
