3.73928905e-01 9.04000819e-01
9.43713427e-01 7.62105048e-01
7.14337230e-01 8.42739463e-01
5.91177523e-01 2.09561791e-02
1.67136759e-01 9.64647472e-01
1.69128701e-01 7.36538947e-01
4.93703485e-02 3.26524973e-01
8.58015180e-01 8.31598818e-01
5.97023070e-01 2.84493297e-01
7.20383525e-01 8.87989044e-01
9.53623466e-03 1.17428549e-01
1.00439000e+00 7.05456436e-01
8.21430445e-01 5.62703848e-01
2.03426316e-01 9.83840749e-02
1.83683202e-01 2.39853621e-01
1.74457580e-01 2.68257484e-02
3.04328144e-01 4.68941808e-01
5.24935603e-01 2.93982625e-01
4.28340763e-01 5.98986447e-01
2.88654923e-01 2.92601466e-01
6.05976045e-01 3.00305456e-01
1.36059657e-01 7.44278431e-01
2.78120905e-01 6.20500408e-02
3.88707936e-01 8.80737007e-01
4.19179708e-01 8.57151031e-01
8.25554848e-01 7.06598222e-01
2.09369615e-01 6.00320101e-01
5.24820864e-01 8.64257276e-01
5.93226314e-01 1.85852394e-01
4.38732617e-02 9.80884284e-02
6.01129353e-01 2.16721296e-01
1.70799270e-01 7.80192733e-01
5.32278493e-02 3.51093970e-02
9.45739210e-01 5.78648686e-01
9.58979189e-01 1.00067127e+00
7.76465654e-01 8.73204410e-01
2.93185622e-01 5.38653731e-01
8.67974907e-02 6.79100901e-02
6.33671820e-01 7.85321653e-01
4.53219503e-01 5.88124871e-01
1.21627510e-01 1.26498327e-01
4.97247130e-01 9.81378853e-02
6.70224205e-02 8.74473214e-01
9.33435857e-01 7.22708404e-01
2.63623416e-01 8.32462132e-01
6.62355304e-01 8.75781894e-01
3.13953698e-01 5.72788954e-01
5.15749395e-01 5.20301282e-01
5.23545504e-01 4.41125333e-01
1.69183686e-01 3.42115432e-01
9.90215003e-01 4.07627404e-01
7.72794604e-01 7.35279560e-01
9.47802126e-01 5.56004941e-01
9.24677134e-01 8.43038678e-01
5.85655630e-01 4.52478945e-01
9.22527790e-01 5.81000030e-01
8.61987993e-02 6.61044240e-01
2.07329288e-01 6.06684923e-01
3.80349196e-02 7.35591710e-01
3.19907069e-01 2.54074305e-01
4.07315701e-01 5.16925871e-01
2.59151399e-01 1.00904353e-01
8.36352706e-01 3.44830811e-01
3.59147072e-01 4.84313905e-01
2.83775449e-01 6.55902803e-01
5.59789777e-01 9.57860410e-01
1.50449976e-01 6.23409212e-01
8.26627076e-01 7.32355535e-01
5.99660985e-02 5.31118751e-01
9.93520141e-01 6.09112740e-01
7.26881742e-01 4.49395180e-02
1.89910769e-01 2.80650049e-01
-1.00489398e-02 4.00265515e-01
8.23592126e-01 4.54469979e-01
6.77735925e-01 4.63812277e-02
7.29274273e-01 1.24361157e-01
7.65748739e-01 2.37795010e-01
1.03794992e-01 9.89868641e-01
3.51574272e-01 3.27786505e-01
1.32298395e-01 4.99561727e-01
8.45036507e-01 1.99034587e-01
6.18648410e-01 6.02999508e-01
3.19408774e-01 2.98906565e-01
4.90659997e-02 2.24169925e-01
3.16538841e-01 5.07883906e-01
3.00633848e-01 9.60459281e-03
7.10281074e-01 -1.10913441e-02
6.36788070e-01 2.13163927e-01
8.58772695e-01 1.11993439e-02
4.33803201e-01 9.88311917e-02
1.01438366e-01 3.78894091e-01
7.23975599e-01 7.79226780e-01
7.51789629e-01 5.75594127e-01
5.74230015e-01 5.16353428e-01
7.54004180e-01 2.72513181e-01
5.08480906e-01 9.32700217e-01
5.18090010e-01 3.81166607e-01
3.95923972e-01 1.00116581e-01
1.87994465e-02 6.39075339e-01
9.58057269e-02 1.51894495e-01
2.26887409e-03 3.84672791e-01
6.49674654e-01 4.88815427e-01
3.32148135e-01 8.89749408e-01
5.14322400e-01 4.92545754e-01
9.28356290e-01 6.62464440e-01
2.72584677e-01 9.82890427e-01
4.02492911e-01 1.31468117e-01
7.43145645e-01 2.71457642e-01
2.31985226e-01 3.96133989e-01
9.04885307e-02 4.59328979e-01
2.96457231e-01 4.26024944e-01
1.78526670e-01 9.12582099e-01
9.33069885e-01 6.97125971e-01
8.03414464e-01 5.77041507e-01
6.12017512e-01 3.15435112e-01
8.78752291e-01 7.94428110e-01
8.20344567e-01 9.52306330e-01
2.19296962e-01 8.33438873e-01
8.65546346e-01 -1.85145140e-02
5.56084692e-01 6.14086032e-01
7.87627816e-01 3.45283635e-02
8.85815799e-01 2.28362456e-01
3.05770993e-01 7.91855603e-02
1.15551747e-01 6.38664901e-01
2.15162367e-01 6.77053571e-01
3.99969846e-01 1.16139621e-01
7.98504293e-01 3.48265558e-01
8.68518591e-01 4.49653476e-01
2.35220185e-03 3.91061753e-01
4.93135542e-01 1.21384159e-01
4.24233586e-01 4.07681346e-01
2.34296352e-01 7.73414433e-01
1.03590742e-01 7.78223947e-02
3.23047876e-01 9.18696523e-02
9.44723070e-01 3.22653890e-01
3.72298509e-01 9.72432852e-01
